minute,x,y,distance_to_goal,angle_to_goal,body_part,shot_type,under_pressure,is_goal
75,91.3,28.3,30.99322506613341,0.21826504766985078,Right Foot,Open Play,False,0
77,95.3,48.2,26.025564355072113,0.26587487394915144,Left Foot,Free Kick,False,0
78,94.9,40.7,25.109759058979435,0.28937516993182283,Right Foot,Open Play,False,0
79,103.3,43.8,17.12687945890903,0.41172871107897335,Right Foot,Open Play,False,0
81,105.9,50.2,17.40258601472781,0.34251960872665393,Right Foot,Open Play,False,0
81,100.3,46.3,20.682843131445928,0.33488815970373925,Right Foot,Open Play,False,0
84,101.2,36.0,19.220822042774337,0.3688263744413252,Right Foot,Open Play,False,0
85,109.5,48.5,13.509256086106296,0.4265998694131899,Right Foot,Open Play,False,0
85,100.0,42.7,20.18142710513803,0.3558508560390658,Left Foot,Open Play,False,0
87,109.4,37.4,10.914210919713797,0.6331225368054967,Left Foot,Open Play,False,1
90,95.0,39.7,25.001799935204666,0.2906942319638848,Right Foot,Open Play,False,0
1,94.8,29.1,27.456328960733263,0.2441527995394301,Right Foot,Open Play,False,0
2,115.3,37.2,5.470831746635973,1.1227926541707984,Head,Open Play,True,0
9,102.3,37.0,17.952437160452618,0.39715553719252855,Left Foot,Open Play,False,0
9,112.3,31.8,11.248555462813883,0.4622097018650727,Left Foot,Open Play,False,1
20,95.7,50.3,26.392802049043596,0.2547081258056306,Right Foot,Open Play,False,0
23,100.8,41.4,19.250974001333027,0.3748517794283257,Right Foot,Open Play,False,0
30,101.1,46.2,19.890952717253146,0.34726001013386065,Right Foot,Open Play,False,0
39,109.3,55.3,18.670297265978387,0.22955532676616452,Right Foot,Open Play,False,0
44,101.9,37.7,18.245547402037566,0.39309691953840203,Left Foot,Open Play,False,1
49,110.1,45.2,11.182575731914367,0.5756989738641746,Left Foot,Open Play,True,0
55,99.0,45.8,21.78623418583395,0.32169565841677394,Left Foot,Open Play,False,0
59,105.9,32.4,16.017802595861887,0.401392943188708,Left Foot,Open Play,False,0
66,107.9,56.5,20.4611827615121,0.2151702760256996,Right Foot,Open Play,False,0
76,94.6,27.3,28.398063314247334,0.2302863729703582,Left Foot,Open Play,False,0
76,114.7,31.4,10.101980003939822,0.412502273612704,Head,Open Play,False,0
78,107.5,25.8,18.917980864775185,0.2596124791489053,Left Foot,Open Play,False,0
80,102.3,45.9,18.65743819499344,0.3693362727967953,Left Foot,Open Play,False,0
82,100.7,61.4,28.817529387509953,0.171216012240904,Left Foot,Open Play,False,0
89,91.8,28.0,30.647022693893124,0.2193695617003361,Right Foot,Open Play,False,0
91,99.1,28.4,23.903347045968275,0.2676080026402124,Left Foot,Free Kick,False,0
5,103.7,48.2,18.246369501903658,0.35737228824421025,Right Foot,Open Play,False,0
15,91.0,33.7,29.67642161716941,0.2400419629576318,Left Foot,Open Play,False,0
19,108.5,34.0,12.971121771072847,0.4979220313271673,Left Foot,Open Play,False,0
19,117.0,31.0,9.486832980505138,0.27918080898835185,Left Foot,Open Play,False,1
22,117.0,52.0,12.36931687685298,0.15602314651918703,Right Foot,Open Play,False,0
25,114.4,35.3,7.310950690573693,0.7969663289871454,Left Foot,Open Play,False,0
28,103.6,31.7,18.380696395947577,0.3543795721197492,Right Foot,Open Play,False,0
38,100.5,46.9,20.68477701112584,0.3316739502687225,Right Foot,Open Play,False,1
40,106.8,35.1,14.080127840328725,0.48164482847941037,Right Foot,Open Play,False,0
41,102.6,43.9,17.831713322056302,0.39608290490042064,Right Foot,Open Play,False,0
42,118.7,39.4,1.4317821063276335,2.4436724724799865,Right Foot,Open Play,False,1
43,90.9,45.2,29.56095397648729,0.2426785873105435,Right Foot,Open Play,False,0
48,112.8,51.6,13.652838532700812,0.29570790066123076,Right Foot,Open Play,False,0
53,106.1,31.1,16.505150711217397,0.37429486738829126,Right Foot,Open Play,False,0
58,111.7,35.9,9.257429448826493,0.6988244435961437,Head,Open Play,True,0
59,90.0,29.1,31.918803235710453,0.21504026708523014,Left Foot,Open Play,False,0
62,95.8,30.9,25.854400012377006,0.26410921478592053,Left Foot,Free Kick,False,0
74,101.3,42.5,18.866372200293306,0.38016970289063134,Left Foot,Open Play,True,0
81,107.4,29.0,16.726027621644054,0.3333413153523984,Left Foot,Open Play,False,0
82,92.9,40.1,27.100184501216955,0.26848262750221763,Left Foot,Open Play,True,0
83,114.1,38.7,6.041522986797291,1.0795635633324232,Head,Open Play,False,0
85,88.3,51.0,33.55428437621641,0.20563171293880228,Left Foot,Free Kick,False,0
92,115.2,53.4,14.233762678926466,0.18361231235722641,Right Foot,Open Play,False,0
4,112.3,48.1,11.17586685675881,0.4680273917716724,Right Foot,Open Play,False,0
10,97.9,25.5,26.432177360179764,0.23182797759379764,Right Foot,Open Play,False,0
15,108.2,41.9,11.951987282456416,0.5883932541463203,Head,Open Play,True,0
18,107.2,29.2,16.747537132366656,0.33739664613762443,Right Foot,Open Play,False,1
23,99.3,42.3,20.82738581771606,0.34594640618219935,Left Foot,Open Play,False,0
27,107.9,43.0,12.466354719804817,0.5576518656607765,Head,Open Play,True,0
28,112.5,48.2,11.112605455067683,0.4625774095321058,Head,Open Play,True,0
37,95.4,47.8,25.806975801127873,0.26922900676122674,Left Foot,Open Play,False,0
52,110.5,30.6,13.364505228402582,0.3983992652837679,Left Foot,Open Play,False,1
53,98.7,27.7,24.596341191323557,0.25769660330504307,Right Foot,Open Play,False,0
54,107.1,31.8,15.285614151874963,0.4050193433990755,Left Foot,Open Play,False,0
55,111.9,40.9,8.14984662432367,0.8411434187264724,Head,Open Play,False,0
56,117.0,28.1,12.2723265927859,0.15869573742940113,Left Foot,Open Play,False,0
57,101.1,37.7,19.039432764659775,0.37730752420153024,Left Foot,Open Play,False,0
58,115.0,52.2,13.18483977907961,0.22427869604743167,Right Foot,Open Play,False,1
65,112.9,37.5,7.52728370662352,0.8765760812777411,Head,Open Play,True,0
70,116.7,46.2,7.023531875061152,0.5918407759844077,Right Foot,Open Play,False,0
73,111.0,32.5,11.715374513859981,0.4888523543277474,Head,Open Play,True,0
78,115.9,24.0,16.516960979550685,0.11517929119978754,Left Foot,Open Play,False,0
78,114.9,47.7,9.235799911215054,0.4788809884286178,Right Foot,Open Play,False,0
87,115.0,48.5,9.86154146165801,0.4115462916285949,Right Foot,Open Play,True,0
90,94.3,35.9,26.024987992312315,0.2761217728531304,Left Foot,Open Play,False,0
91,110.5,44.1,10.34698023579827,0.6386437686210842,Head,Open Play,True,0
8,105.7,32.5,16.147445618425223,0.40034452929003267,Right Foot,Open Play,False,0
23,107.1,28.2,17.48284873812046,0.3125143247886695,Left Foot,Open Play,False,0
26,87.6,35.4,32.72491405641886,0.2206168108742504,Right Foot,Free Kick,False,0
29,94.2,27.5,28.668623964187745,0.2294750909058481,Right Foot,Open Play,False,0
30,113.0,49.6,11.881077392223318,0.3814118108176304,Right Foot,Open Play,False,0
31,106.3,34.2,14.877163708180401,0.44937683506492065,Right Foot,Open Play,False,1
44,102.2,42.5,17.97470444819608,0.3982436348997678,Right Foot,Open Play,False,0
47,104.0,49.3,18.50648534973618,0.34190857646100464,Right Foot,Open Play,False,0
55,98.1,35.7,22.318154045529845,0.319408914500971,Right Foot,Open Play,False,0
56,114.9,41.5,5.3160135440008,1.1918704368206592,Right Foot,Open Play,False,1
58,107.5,56.7,20.860009587725507,0.21364503508926858,Right Foot,Open Play,False,0
60,91.5,35.0,28.935272592460574,0.2480110413842748,Right Foot,Free Kick,False,0
61,104.1,61.6,26.82107380400718,0.16339178855479797,Left Foot,Open Play,False,0
67,86.8,45.5,33.6524887638344,0.21384105249057644,Right Foot,Open Play,False,0
70,96.2,46.6,24.698178070456937,0.2841128886021814,Left Foot,Open Play,False,0
70,117.0,36.0,5.0,1.0846614960105656,Left Foot,Open Play,False,1
78,107.3,38.3,12.813274366843164,0.5524896257465763,Right Foot,Open Play,False,0
91,107.5,33.7,13.997856978837866,0.4646454430448964,Right Foot,Open Play,False,1
94,98.3,32.1,23.09328906847182,0.29651822871656686,Left Foot,Open Play,False,0
96,107.2,34.4,13.971399357258383,0.47586554758780203,Right Foot,Open Play,False,0
0,93.4,41.5,26.6422596639249,0.27263046468329244,Right Foot,Open Play,False,0
8,106.4,47.2,15.388307249337071,0.41920006555110684,Left Foot,Open Play,False,1
13,113.3,45.7,8.796590248499703,0.6539773280693646,Head,Open Play,False,0
15,105.3,32.9,16.324827717314513,0.40198653036037435,Right Foot,Open Play,False,0
22,97.6,45.8,23.138712150852307,0.30435304563981636,Left Foot,Open Play,False,0
30,98.2,34.3,22.532864886649453,0.31224968502078027,Left Foot,Free Kick,False,0
31,101.7,39.9,18.300273222004087,0.3947800768891703,Head,Open Play,False,0
35,114.3,39.0,5.787054518492117,1.121974407741504,Head,Open Play,True,0
35,102.6,42.5,17.578680269007688,0.40682243197838647,Left Foot,Open Play,True,0
41,108.3,52.4,17.0484603410396,0.2996021814197015,Right Foot,Open Play,False,0
41,112.3,43.7,8.542833253669421,0.7576308782007496,Right Foot,Open Play,True,0
44,90.1,41.5,29.937601774357283,0.24300753016018503,Left Foot,Open Play,False,0
46,91.5,53.4,31.49301509858972,0.21007661030729557,Left Foot,Free Kick,False,0
49,112.6,51.4,13.591173606425608,0.3062267876750502,Right Foot,Open Play,False,0
54,104.0,33.2,17.385051049680584,0.3852197047994196,Right Foot,Open Play,False,0
54,99.9,30.1,22.405802819805402,0.2924791604977699,Left Foot,Open Play,False,0
59,105.1,28.2,19.00657780874822,0.3038365928629536,Left Foot,Open Play,False,0
60,117.1,48.9,9.36055553906925,0.27856156821768696,Right Foot,Open Play,False,0
65,109.4,37.5,10.89082182390291,0.6354307074667789,Head,Open Play,True,0
67,104.2,41.8,15.902201105507372,0.4499046815417475,Left Foot,Open Play,False,1
71,97.2,26.3,26.5994360842481,0.2359586940843657,Right Foot,Open Play,False,0
74,100.5,35.0,20.130822139197395,0.3493287171330158,Right Foot,Open Play,False,0
76,110.1,41.8,10.06230589874906,0.6897195790079128,Left Foot,Open Play,False,0
77,90.5,40.8,29.510845463998486,0.24669718628599613,Right Foot,Open Play,False,0
85,93.8,40.1,26.20019083899963,0.2775889944758727,Left Foot,Open Play,True,0
88,103.3,27.0,21.16341182323871,0.2742579868751429,Left Foot,Open Play,False,0
90,115.5,53.1,13.851353724455961,0.1825204382386667,Right Foot,Open Play,False,0
92,107.8,32.8,14.16615685357183,0.4449455242896539,Right Foot,Open Play,False,0
1,97.2,52.3,25.906176869619337,0.24849908668243725,Right Foot,Open Play,False,0
2,105.5,39.4,14.512408483776909,0.49373548808515705,Right Foot,Open Play,False,0
2,115.3,29.9,11.1400179533069,0.30131125000282766,Left Foot,Open Play,False,0
7,94.8,43.6,25.455844122715714,0.28288047763110746,Left Foot,Free Kick,False,0
8,101.8,48.0,19.88064385275286,0.33569099996108986,Right Foot,Open Play,False,0
9,108.8,53.3,17.387639287723907,0.27647904177197524,Right Foot,Open Play,False,0
11,95.6,55.4,28.85342267392207,0.2146871499033377,Left Foot,Open Play,False,0
14,95.1,26.0,28.565888748645655,0.22330556207219493,Right Foot,Open Play,False,0
23,109.1,45.3,12.120231020900555,0.5386847746028185,Right Foot,Open Play,False,1
31,108.1,40.1,11.900420160649796,0.5967253993229286,Right Foot,Penalty,False,1
38,108.0,40.0,12.0,0.5920752289498055,Left Foot,Penalty,False,1
42,104.7,23.7,22.355759884199863,0.22631751348770135,Right Foot,Open Play,False,0
42,113.5,22.0,19.13765920900464,0.13403468555134124,Left Foot,Open Play,False,0
44,110.5,45.1,10.782393055347223,0.5944607962744362,Left Foot,Open Play,False,0
47,92.2,37.2,27.940651388255066,0.25924742533982365,Right Foot,Open Play,False,0
45,100.6,37.9,19.51332877804298,0.3688566897157771,Left Foot,Open Play,False,0
46,105.7,42.3,14.483784035948613,0.48971012642074363,Left Foot,Open Play,False,0
48,113.6,49.6,11.53776408148477,0.3729828088679257,Right Foot,Open Play,False,0
49,110.5,26.2,16.753805537847217,0.2545203354875434,Right Foot,Open Play,False,0
51,92.4,40.8,27.611591768675698,0.2634639503948742,Left Foot,Open Play,False,0
54,89.0,38.1,31.058171227552982,0.23418126493088956,Right Foot,Open Play,False,0
59,112.2,49.0,11.909659944767522,0.41828674002665656,Left Foot,Open Play,False,0
59,100.0,52.0,23.323807579381203,0.2692136799093689,Right Foot,Open Play,False,0
60,112.1,39.8,7.902531240052145,0.8673010138814932,Head,Open Play,False,0
62,112.3,31.8,11.248555462813883,0.4622097018650727,Head,Open Play,True,0
62,114.5,44.8,7.299999999999998,0.7899593286566788,Right Foot,Open Play,False,0
63,97.3,34.1,23.454210709380096,0.3002412388343392,Left Foot,Open Play,False,1
72,90.2,26.0,32.924762717444146,0.20099172323240255,Right Foot,Free Kick,False,0
75,103.0,23.6,23.621176939348302,0.2246555620938886,Right Foot,Open Play,False,0
77,97.8,55.8,27.248486196484386,0.21930308944727717,Left Foot,Open Play,False,0
79,104.9,51.0,18.681809334215995,0.31815428460610673,Right Foot,Open Play,False,0
81,97.1,53.2,26.431988196123278,0.23991023067136796,Right Foot,Free Kick,False,0
84,109.7,25.8,17.54223474931287,0.25076562299827254,Left Foot,Open Play,False,0
5,106.1,29.0,17.725969649077033,0.32616163793340475,Right Foot,Open Play,False,0
10,99.6,20.0,28.568514137070558,0.1839151423088785,Left Foot,Open Play,False,0
16,100.8,52.4,22.856071403458646,0.26940297827465287,Left Foot,Open Play,False,0
21,112.9,38.6,7.2367119605522445,0.9273518662944675,Head,Open Play,False,0
23,112.7,47.4,10.394710193170367,0.5139362209604755,Right Foot,Open Play,False,0
23,107.0,34.4,14.154857823376398,0.4708009300019734,Right Foot,Open Play,False,0
26,99.5,37.2,20.69033590834136,0.34719839906300964,Left Foot,Open Play,False,0
27,114.8,39.9,5.20096144957834,1.2263724458414267,Head,Open Play,False,0
36,98.4,58.9,28.701393694383547,0.19268906840087474,Left Foot,Open Play,False,0
40,111.0,32.2,11.909659944767522,0.4739196160379321,Right Foot,Open Play,False,0
41,96.9,41.4,23.14238535674315,0.31316683486462715,Left Foot,Open Play,False,0
45,98.8,29.3,23.74721036248258,0.2747501028734854,Left Foot,Open Play,False,0
48,99.4,32.4,21.957231155134288,0.31125076980509475,Right Foot,Open Play,False,0
52,90.6,32.3,30.391610684529383,0.23216310215923494,Left Foot,Free Kick,False,0
53,97.6,55.0,26.95848660440716,0.22592750763985242,Right Foot,Open Play,False,0
64,98.7,35.1,21.856349191939625,0.3239739075757721,Left Foot,Open Play,False,0
69,96.7,44.3,23.693459012984995,0.30173877822048595,Left Foot,Open Play,False,0
70,113.4,47.4,9.915644204992427,0.5172246187367171,Right Foot,Open Play,False,0
72,98.4,43.0,21.807338214463492,0.32963046317552624,Right Foot,Open Play,False,0
81,111.6,45.3,9.93227063666713,0.6248324053180194,Right Foot,Open Play,False,0
81,106.9,26.6,18.739530410338457,0.2766156014794946,Left Foot,Open Play,False,0
82,107.7,47.3,14.303146506975306,0.4401288999225529,Head,Open Play,True,0
85,106.2,57.0,21.8961183774659,0.2134500334078817,Right Foot,Open Play,False,0
93,104.2,56.6,22.91724241700995,0.22224412764797996,Left Foot,Open Play,False,0
0,91.7,38.7,28.32984292226132,0.25670251581032577,Left Foot,Open Play,False,0
8,108.0,55.8,19.840362899906843,0.22702678525358433,Right Foot,Open Play,False,0
17,110.7,30.3,13.438005804433928,0.38669018963895097,Right Foot,Open Play,False,0
26,105.2,57.6,22.995651762887697,0.20718001372595607,Left Foot,Open Play,False,0
36,98.1,24.6,26.772560579817544,0.22408511272808346,Left Foot,Open Play,False,0
40,97.0,36.5,23.264780248263683,0.30875162999175165,Left Foot,Open Play,False,0
40,102.5,39.5,17.507141400011598,0.4120290132737897,Right Foot,Open Play,False,0
41,106.4,50.2,16.999999999999996,0.346629342851614,Left Foot,Open Play,True,0
42,108.0,40.0,12.0,0.5920752289498055,Left Foot,Penalty,False,1
46,103.2,31.7,18.73846311734236,0.34919848335906667,Left Foot,Open Play,True,0
48,110.0,42.4,10.283968105745952,0.6701590776552288,Left Foot,Open Play,False,0
49,96.1,27.0,27.206800620433125,0.23621165949823242,Left Foot,Open Play,False,0
50,87.7,37.8,32.37483590692005,0.2246425409493626,Right Foot,Open Play,False,0
52,106.4,39.0,13.636715146984622,0.5232592584414584,Left Foot,Open Play,True,0
58,105.9,47.3,15.877657257920633,0.40810843014053166,Head,Open Play,True,0
59,104.0,25.8,21.392522057952867,0.25777329288039696,Left Foot,Open Play,False,0
62,110.0,45.4,11.364858116140297,0.5638449295357114,Left Foot,Open Play,False,0
62,104.5,45.6,16.48059464946578,0.41400600618122596,Left Foot,Open Play,False,0
64,105.5,40.5,14.508618128546908,0.49396835557618524,Right Foot,Open Play,False,0
64,100.6,47.0,20.624257562394828,0.33195383464345946,Left Foot,Open Play,True,0
67,107.6,57.1,21.122736565132847,0.20673850908025626,Left Foot,Open Play,True,0
72,112.7,36.8,7.970570870395669,0.8172652057522007,Left Foot,Open Play,False,0
72,95.7,53.5,27.7982013806649,0.23010056144381397,Left Foot,Open Play,True,0
77,101.4,50.8,21.5081379947219,0.2942946197341314,Right Foot,Open Play,False,0
79,87.3,40.2,32.70061161507534,0.22291722881478993,Left Foot,Open Play,False,0
79,100.9,25.5,23.980408670412597,0.2439661217669391,Right Foot,Open Play,False,0
84,108.1,40.1,11.900420160649796,0.5967253993229286,Left Foot,Penalty,False,0
84,111.5,45.1,9.912618221237011,0.6326423664777256,Head,Open Play,False,0
87,100.3,44.1,20.122127124138743,0.35291287846379693,Left Foot,Open Play,False,0
92,112.3,35.9,8.723531395025757,0.7321983446886028,Right Foot,Open Play,False,0
93,95.1,38.0,24.98019215298394,0.2900794811115476,Right Foot,Open Play,False,0
7,93.3,27.9,29.313819266687176,0.22706292267820066,Right Foot,Open Play,False,0
9,101.7,34.7,19.052034012146837,0.36592843165541716,Left Foot,Open Play,False,0
10,97.0,21.2,29.705891671518632,0.1913595403138908,Right Foot,Open Play,True,0
16,100.7,61.8,29.115803269015263,0.16773675578713443,Left Foot,Free Kick,False,0
17,110.8,28.6,14.64923206178399,0.32298401545837463,Right Foot,Open Play,False,0
21,107.1,50.1,16.383528313522707,0.35461778414686035,Right Foot,Open Play,True,1
24,107.8,43.9,12.808200498118385,0.5350892674718994,Head,Open Play,False,0
25,105.4,40.9,14.627713423498555,0.48956515235898956,Left Foot,Open Play,False,1
36,110.5,25.1,17.670880000724356,0.2286129787110628,Left Foot,Open Play,False,0
41,112.4,49.3,12.010412149464308,0.40199284966900284,Right Foot,Open Play,False,1
43,102.3,31.9,19.465353837010003,0.3406603229918114,Right Foot,Open Play,False,0
44,119.0,45.8,5.885575587824862,0.33182154073714365,Head,Open Play,False,0
47,101.5,57.8,25.672748197261622,0.20673137906859806,Right Foot,Open Play,False,0
52,109.8,40.7,10.223991392797632,0.6863830968410035,Right Foot,Open Play,False,0
53,104.5,55.5,21.920310216782973,0.23828591784866782,Left Foot,Open Play,False,0
54,104.9,25.1,21.213674834879498,0.247942312110644,Left Foot,Open Play,False,0
58,93.6,50.2,28.30194339616982,0.24060851708819184,Left Foot,Open Play,False,0
64,108.8,55.9,19.448650338776723,0.22103205317165886,Right Foot,Open Play,False,0
66,103.8,45.0,16.954055562018194,0.40838982844742044,Right Foot,Open Play,False,1
70,101.6,56.2,24.515301344262532,0.22532311665124338,Left Foot,Open Play,False,0
73,113.2,47.8,10.34794665622122,0.48838525054632054,Right Foot,Open Play,False,0
73,96.9,51.0,25.58534736914861,0.2578361286947402,Right Foot,Open Play,False,0
77,97.9,37.7,22.21936092690336,0.32487754631332244,Left Foot,Open Play,True,0
78,100.8,33.3,20.335437049643172,0.33778083400546477,Left Foot,Open Play,False,0
82,97.1,38.7,22.93686988235318,0.3159933554149943,Left Foot,Open Play,False,0
84,97.9,45.7,22.823233776132597,0.30857753800591525,Left Foot,Open Play,False,0
84,111.2,36.1,9.625487000666508,0.6824822179358406,Left Foot,Open Play,False,1
86,117.0,47.0,7.615773105863909,0.45749128318236076,Right Foot,Open Play,False,0
87,109.4,36.4,11.19464157532522,0.6061838550418791,Head,Open Play,True,0
87,110.0,44.0,10.770329614269007,0.6196758074525992,Right Foot,Open Play,True,0
92,105.7,34.2,15.431461369552784,0.435895925959719,Right Foot,Open Play,False,1
2,96.0,42.0,24.08318915758459,0.3006582184704345,Left Foot,Free Kick,False,0
9,107.8,25.4,19.02629759044045,0.2507826517607029,Left Foot,Open Play,False,0
12,107.1,37.5,13.140015220691343,0.5351831933848197,Right Foot,Open Play,False,0
12,96.5,44.7,23.96539171388609,0.29755691889327296,Left Foot,Open Play,False,0
18,112.0,50.2,12.963024338479045,0.36198886889927206,Left Foot,Open Play,False,0
21,105.3,46.1,15.915401345866213,0.4216296883645511,Right Foot,Open Play,False,0
25,112.5,54.8,16.591865476793135,0.2066344194433165,Right Foot,Open Play,False,1
27,110.2,34.5,11.237882362794155,0.5660613240380823,Head,Open Play,True,0
27,103.8,27.9,20.220039564748635,0.29133541070342756,Right Foot,Open Play,False,0
31,91.0,30.0,30.675723300355934,0.22497357025306655,Left Foot,Open Play,False,0
36,93.9,38.4,26.148996156640504,0.27763266727029645,Left Foot,Free Kick,False,0
38,99.9,38.9,20.130076999355957,0.3592132887805497,Left Foot,Open Play,False,0
38,112.5,44.2,8.595929269136644,0.7369554037205801,Left Foot,Open Play,False,0
41,92.6,57.4,32.45797282641047,0.1904926721900631,Left Foot,Free Kick,False,0
42,106.2,25.6,19.94492416631359,0.25697564451724153,Right Foot,Open Play,True,0
44,110.8,41.6,9.338094023943006,0.73965981760447,Head,Open Play,False,0
55,106.4,27.5,18.471870506258963,0.29483320750276654,Right Foot,Open Play,False,0
56,100.6,27.5,23.078344827998393,0.2669762665669548,Right Foot,Open Play,False,0
58,109.7,33.0,12.45351356043747,0.4889988807013058,Right Foot,Open Play,False,0
59,114.3,32.2,9.66074531286277,0.4810750383606095,Head,Open Play,True,0
65,110.6,44.8,10.554619841567014,0.6121278927312059,Left Foot,Open Play,False,0
68,116.0,24.0,16.492422502470642,0.11274299874014115,Left Foot,Open Play,False,0
69,109.1,25.7,17.980545041794482,0.25198746207042577,Left Foot,Open Play,False,0
71,96.2,30.8,25.51626931978889,0.26669290387003913,Right Foot,Open Play,False,0
72,91.9,34.6,28.61415733513744,0.25005379835256203,Right Foot,Open Play,True,0
86,95.5,31.9,25.80426321366297,0.26824122923487514,Right Foot,Open Play,False,0
90,104.1,24.9,21.927608168699116,0.24403590444351508,Right Foot,Open Play,False,0
92,99.7,39.8,20.30098519776811,0.3567255991994821,Left Foot,Open Play,False,0
6,115.3,33.0,8.431488599292537,0.5377050738739467,Head,Open Play,True,0
22,105.1,39.9,14.900335566691112,0.4817176472648306,Head,Open Play,False,0
23,107.9,34.7,13.2098448136229,0.5026743987627872,Left Foot,Open Play,False,0
23,99.1,36.1,21.260761980700508,0.33559685937511996,Right Foot,Open Play,False,1
30,114.0,43.0,6.708203932499369,0.9470432393855704,Head,Open Play,False,0
36,95.1,46.4,25.709336825363664,0.2743644926959223,Left Foot,Open Play,False,0
38,113.6,43.9,7.494664769020697,0.8308198231943561,Head,Open Play,False,1
41,103.1,47.0,18.292348127017487,0.3676185260076599,Right Foot,Open Play,True,0
50,108.1,40.1,11.900420160649796,0.5967253993229286,Left Foot,Penalty,False,1
58,108.1,35.1,12.86934341759517,0.519753185105611,Right Foot,Open Play,False,0
62,95.4,36.9,24.794555854057958,0.290937535938887,Right Foot,Open Play,True,0
64,92.8,49.2,28.713759767748986,0.2407188809145331,Right Foot,Open Play,True,0
65,104.3,36.1,16.177144370994533,0.43347621133956854,Left Foot,Open Play,False,0
68,97.4,31.7,24.07592158153037,0.2842407556469354,Left Foot,Free Kick,False,0
74,109.2,40.1,10.800462953040483,0.6534376367074577,Head,Open Play,True,0
74,111.4,53.9,16.345335726133,0.2431546303372788,Right Foot,Open Play,False,0
80,83.3,32.0,37.56181571756083,0.1899158850680212,Right Foot,Open Play,False,0
81,113.6,42.9,7.026378868236473,0.9159397041221009,Right Foot,Open Play,False,1
84,90.1,43.1,30.06027278652009,0.24107568959560602,Left Foot,Free Kick,False,0
87,60.0,51.9,61.168701146910095,0.11726391891041918,Right Foot,Open Play,False,0
10,101.0,22.0,26.1725046566048,0.20419983172081424,Right Foot,Open Play,False,0
12,113.7,39.9,6.300793600809342,1.0524286632272402,Right Foot,Open Play,False,0
17,95.6,44.4,24.793547547698783,0.2887246262552642,Left Foot,Free Kick,False,1
24,94.0,46.1,26.705991837039118,0.2655357282610123,Left Foot,Free Kick,False,0
27,104.1,22.2,23.867341703675343,0.20625958367695096,Right Foot,Open Play,False,0
27,113.0,40.0,7.0,0.9635313430737249,Head,Open Play,False,0
27,93.7,32.7,27.29432175380073,0.25731577562425356,Left Foot,Open Play,False,0
28,109.8,58.4,21.038060747131613,0.17223549338630262,Right Foot,Open Play,True,0
32,107.5,23.2,20.940152817016404,0.2120115732174911,Right Foot,Open Play,False,0
39,106.0,46.0,15.231546211727817,0.43837101618307495,Left Foot,Open Play,False,0
40,101.0,35.6,19.502820308868152,0.3622740728631723,Left Foot,Open Play,False,0
40,110.8,51.6,14.805404418657401,0.31624150412850505,Right Foot,Open Play,False,0
44,111.7,40.2,8.302409288875126,0.8302694089154945,Head,Open Play,True,0
46,109.1,37.8,11.119802156513403,0.626437047997624,Left Foot,Open Play,False,1
46,112.9,28.4,13.600367642089678,0.29412650378868377,Left Foot,Open Play,False,0
48,100.4,26.7,23.686494041964078,0.2562175185042837,Left Foot,Open Play,False,0
52,100.9,60.5,28.018922177699835,0.17923798417576808,Left Foot,Free Kick,False,0
59,117.4,30.7,9.656603957913982,0.23396890145548,Left Foot,Open Play,False,0
60,98.7,34.4,22.023850707812198,0.31926379924216053,Left Foot,Open Play,False,0
60,106.1,32.9,15.608331108738057,0.416140598900531,Left Foot,Open Play,False,0
62,109.8,38.8,10.270345661174218,0.6813046003059372,Right Foot,Open Play,False,1
73,107.4,49.4,15.720050890502863,0.3758586646107252,Right Foot,Open Play,False,0
76,94.4,32.7,26.62048083712989,0.26327382698893154,Right Foot,Open Play,False,0
79,111.1,47.6,11.703418304068267,0.48516740162651867,Head,Open Play,False,0
81,102.6,39.6,17.404597093871498,0.41444108113602807,Right Foot,Open Play,True,1
82,102.5,27.1,21.740745157422733,0.2720109258536835,Right Foot,Open Play,False,0
84,103.4,27.3,20.900956915892625,0.2794455784647373,Left Foot,Open Play,False,1
90,95.6,49.9,26.331919793285113,0.2568661602174941,Right Foot,Open Play,False,0
92,113.0,38.2,7.22772439983706,0.9221393225990397,Left Foot,Open Play,False,0
7,100.9,42.6,19.276151068094475,0.37215649466713097,Head,Open Play,False,0
8,111.8,34.1,10.101980003939824,0.595160822802055,Left Foot,Open Play,False,0
20,100.8,50.3,21.788299612406657,0.2957143461471033,Right Foot,Open Play,False,0
21,107.9,38.4,12.205326705991931,0.5786980164480966,Left Foot,Open Play,False,0
22,112.0,27.5,14.84082207965583,0.27587886118884464,Left Foot,Open Play,True,0
35,90.3,39.5,29.704208456042053,0.24516051175098708,Left Foot,Free Kick,False,0
41,110.0,29.9,14.213022197970425,0.3702000980844511,Left Foot,Open Play,False,0
48,114.1,26.9,14.367324037551326,0.220118389022949,Left Foot,Open Play,False,0
53,103.1,45.5,17.77245059073172,0.3882410106606074,Left Foot,Open Play,False,0
61,113.0,28.4,13.54843164355196,0.2924845169779642,Left Foot,Open Play,True,0
66,95.1,52.1,27.684291574826332,0.2374804759726129,Right Foot,Open Play,True,0
67,104.2,29.9,18.75233318816621,0.3294586926035321,Right Foot,Open Play,False,0
70,101.4,44.2,19.06829829848484,0.37079554338269055,Left Foot,Free Kick,False,1
73,103.2,32.4,18.43908891458577,0.3601104136847687,Left Foot,Open Play,False,0
